subplot_id,year,mean.height.mean,height.2,mean.height.median,mean.height.var,mean.height.rms,transect.length,can.max.ht,moch,can.max.ht.median,vai.mean,vai.sd,vai.median,vai.column.max,vai.max.ht.mean,vai.max.ht.sd,vai.max.ht.median,vai.max,vai.mean.peak,vai.peak.sd,vai.peak.median,deep.gaps,deep.gap.fraction,porosity,std.std,mean.std,rugosity,top.rugosity,mean.return.ht,sd.return.ht,median.ht,sky.fraction,cover.fraction,max.ht,scan.density,rumple,clumping.index,enl,fhd,gini,mean.intensity,median.intensity,sd.intensity,max.intensity,min.intensity,skew.intensity,kurtosis.intensity,p10,p25,p50,p75,p90,
D02E,2024,9.107524732,5.398936125,7.860009972,29.14851128,10.5530472,40,20.78,13.295575,16.44,2.817418061,3.055975071,1.367510475,8,8.075,5.867719165,6.5,7.458536184,1.598588091,1.962870659,0.629310804,0,0,0.743181818,105.6918288,6.239314191,8.170849846,6.578792419,6.525209346,5.373730374,4.919,48.20296848,51.79703152,20.834,611.55,4.4,0.968524562,18.73661042,2.496493764,7.580818681,1.349987774,63.93258604,65,17.33395878,109,4,-0.390749424,2.827252511,1.433,2.035,4.918,9.224,16.368
D02W,2024,5.24921185,3.306803061,3.776200117,10.93494648,6.181892742,40,18.983,8.573875,6.717,5.263199776,3.245935993,7.307519352,8,4.525,3.65139594,3,7.874036885,3.354438499,2.421998352,3.965993415,1,0.025,0.77375,147.2494738,5.728304224,10.69747655,5.914227956,3.663819917,2.818443186,2.745,24.92339603,75.07660397,18.983,530.45,4.7,0.895019723,12.99523998,1.959554259,5.768033872,1.323851809,58.99045586,60,12.19428939,105,11,-0.333173749,3.968142309,1.508,1.937,2.745,4.122,7.154
D02W,2024,4.677141238,2.41822454,4.037186279,5.847809928,5.251405987,40,17.972,7.791975,6.3825,5.455878326,3.222806048,8,8,4,2.65059258,4,7.798849548,3.180124459,2.138185408,3.239455951,0,0,0.784210526,31.96578217,3.072235003,4.746277937,5.002342326,2.91983572,2.545134902,1.959,21.55172414,78.44827586,20.854,516.325,4.575,0.80227588,8.971314209,1.890264592,5.741765227,1.340735063,58.27293493,58,11.66162943,98,11,-0.029618932,3.378248628,1.26,1.519,1.959,3.4885,5.7838
D04E,2024,4.399874208,2.405629629,4.610687956,5.787053913,5.00012706,40,12.051,6.231075,6.541,3.829734567,3.490268568,2.454299284,8,3.975,2.787218998,4,8,1.946742265,2.03780663,1.376846612,5,0.125,0.680769231,7.665179322,1.995722574,1.918924368,3.526004802,3.696767568,1.933714945,3.188,41.95891353,58.04108647,12.051,581.825,3.825,0.878172812,9.064473684,2.073769967,5.161919628,1.540813184,75.00044428,75,15.79002662,122,1,-0.619568508,4.053625365,1.677,2.3715,3.188,4.6375,6.514
D04E,2024,4.657919497,3.030788297,4.884752768,9.185677701,5.536447399,40,15.048,6.5374,6.4295,3.810468841,3.389975944,2.750154834,8,4,3.063431962,4,7.775450605,2.01287635,2.06875187,1.44855165,6,0.15,0.765625,15.64844364,2.166075561,3.310069531,4.498355305,3.894845041,2.539615906,3.3,44.20756066,55.79243934,16.067,594.65,3.425,0.89568871,10.06261181,1.99886981,5.550396683,1.504889387,70.19000603,71,17.19695562,121,2,-0.401160734,3.46232597,1.42,2.024,3.3,4.981,6.3784
B01E,2024,8.058601974,5.213912375,6.730054935,27.18488226,9.562757237,40,29.382,18.847925,19.1465,6.322629418,1.985420941,7.192373571,8,6.675,7.22313768,2,6.693398515,2.977765346,1.35533139,2.679052473,0,0,0.740833333,1286.00334,26.94599315,23.66256101,7.116750531,4.944098621,5.440246429,2.158,6.013065172,93.98693483,29.382,486.15,7.175,0.894524897,20.93981381,2.728696959,9.224038743,1.361838911,56.52079685,56,16.67177286,117,8,0.284084822,2.893360842,1.257,1.507,2.158,6.293,13.883
B01E,2024,8.922879808,4.998303105,7.447092307,24.98303393,10.19687414,40,30.52,19.112925,18.66,6.625205198,1.836825183,7.146862871,8,7.8,6.962168834,3.5,6.287673326,3.056690409,1.291652865,2.970662338,0,0,0.7375,750.9153493,21.3422499,17.18789453,7.474949438,6.667065707,5.888865694,3.128,5.113902935,94.88609707,30.52,479.7,6.35,0.865557267,20.03833866,2.778222773,9.497027293,1.437913452,62.13960004,61,17.56607887,116,10,0.033025171,2.59448808,1.335,2.163,3.128,12.0925,15.7444
B01W,2024,6.037093495,3.629751459,4.618916489,13.17509565,7.020841554,40,28.72,14.2624,12.484,7.170859622,1.143321851,7.808658144,8,5.2,5.355083853,3,5.704874411,3.339625168,0.953606096,3.209821621,0,0,0.775833333,584.5728017,13.84550069,19.82107243,8.638042124,3.596410648,2.647771783,2.888,1.563534505,98.4364655,28.72,491,9.675,0.74161214,13.45250046,2.525669656,8.480172637,1.378042825,57.13803808,58,12.86061996,109,7,-0.151628291,3.090141096,1.358,1.832,2.887,4.374,6.7022
B01W,2024,4.908748058,2.300475018,4.343138289,5.292185307,5.408852759,40,27.999,11.64215,9.5575,6.888873928,1.551676661,7.399156938,8,4.275,3.500824079,3,5.642754834,3.474112666,1.015599562,3.560426622,0,0,0.792241379,127.5234708,6.698021549,9.091753301,7.366931287,3.475849667,2.512748657,2.914,3.507185208,96.49281479,27.999,497.675,7.975,0.789969944,13.1197199,2.298497497,7.658981636,1.355861861,58.94193918,59,13.00915653,118,6,-0.032298315,3.463441662,1.308,2.058,2.914,4.073,5.993
B02E,2024,7.308223942,3.406603063,7.299636422,11.60494443,8.045182285,40,28.546,15.03465,14.25,5.657251482,2.411330662,6.547653898,8,6.675,4.730628516,5,5.168965674,2.534132149,1.306390552,2.514043916,0,0,0.736666667,467.7962457,14.10340039,16.39787618,6.545492967,5.695598922,4.559401094,4.268,11.31995875,88.68004125,28.546,533.475,6,0.887638302,19.73438735,2.719554947,9.114634152,1.561224114,61.65754004,63,14.79157841,112,9,-0.298122768,3.152437011,1.262,2.01,4.268,9.00075,11.745
B02E,2024,4.774684517,2.786932344,3.915543748,7.766991888,5.510937246,40,27.748,10.64755,7.9545,6.793924194,1.833587768,7.7930601,8,3.975,3.339641467,3,7.686436107,3.82440044,1.750336081,3.708725742,0,0,0.813793103,357.2712388,8.76939511,16.74422134,8.240603267,3.412870555,3.146890055,2.341,4.180227828,95.81977217,27.748,491.725,9,0.755697222,12.54193548,2.196217323,7.298389828,1.248310149,58.47871776,59,12.23409816,112,9,0.017247158,3.311318013,1.36,1.683,2.341,3.779,6.0478
B02W,2024,9.238506798,7.515714614,5.858976386,56.48596616,11.8500559,40,30.609,17.9557,23.1015,4.830784485,2.950866879,4.915569271,8,7.65,8.138386408,3,7.16932078,2.739423228,2.283540814,1.663825017,0,0,0.77734375,1673.928889,23.59882777,33.42191223,11.19756548,7.259916144,8.204152008,2.452,23.67301557,76.32698443,30.609,517.275,10.375,0.905213747,22.09001904,2.314163941,7.9174354,1.187095688,68.53435936,67,19.45368723,130,6,0.240124705,3.072702148,1.367,1.748,2.452,14.4385,21.3071
B02W,2024,9.022132953,6.929841439,7.242629312,48.02270237,11.32347199,40,31.121,17.62945,17.531,4.452030471,2.861208143,3.376440606,8,7.075,7.710756722,3,7.007854615,2.651518212,2.182755192,2.288040165,0,0,0.7640625,2069.846345,25.9059705,37.39955932,10.91593861,5.946512448,7.311131103,2.224,21.9608725,78.0391275,31.121,556,9.575,0.913347589,22.1368932,2.145119435,7.374669278,1.168570371,65.34791379,66,17.43920278,127,4,-0.078553227,3.359828358,1.286,1.612,2.224,6.635,17.6612
B03E,2024,4.594231612,2.048821857,3.793345843,4.197671003,5.019929614,40,24.526,10.503525,6.6535,6.693525697,1.79819268,7.598497609,8,3.925,3.865611041,3,6.947459038,3.479517994,1.713439102,3.149118882,0,0,0.767307692,431.3080091,11.01606371,17.60552042,7.742024469,3.066130673,2.745562198,2.341,4.161979753,95.83802025,24.526,466.85,6.175,0.632057886,10.50286944,2.047858454,6.552601871,1.299628406,57.14470154,58,11.75465179,101,7,-0.003547911,3.473261018,1.358,1.781,2.341,3.363,4.6574
B03E,2024,3.509323389,1.388429542,3.190788483,1.927736594,3.767611157,40,24.049,8.142125,5.5535,6.204305873,2.134453853,7.206513846,8,2.525,1.484751555,2,6.865106927,3.752903118,1.614713024,3.701800584,0,0,0.784,127.4156272,5.123631678,10.05803289,6.301874642,2.608809388,2.096614957,1.916,6.861940839,93.13805916,24.049,518.2,5.3,0.640149711,9.297728179,1.814699507,5.770913955,1.251648523,55.26827626,55,12.06140779,107,7,0.038325143,3.123661879,1.257,1.531,1.916,3.111,4.427
B03W,2024,3.296002257,1.348857332,3.178167157,1.819416103,3.554934821,40,26.151,5.673875,4.5305,5.277756813,3.013895043,6.859645304,8,2.75,1.391365314,2.5,7.665444925,3.281820468,2.119036641,3.627206765,2,0.05,0.864814815,3.110482204,1.021687358,1.437580309,4.745381081,2.43989329,1.241196435,2.138,21.611147,78.388853,26.151,541.975,5.175,0.667037271,6.632233976,1.515088431,4.945078086,1.200679147,55.87115951,57,10.99664964,99,14,-0.278063901,3.486163395,1.31,1.657,2.137,3.013,3.623
B03W,2024,4.529418449,2.844404289,3.424381418,8.090635758,5.329540445,40,31.144,11.07785,6.2285,5.624216168,2.534358224,6.524676724,8,3.275,2.995616456,2,6.986777949,2.970767969,1.756028542,2.820478491,0,0,0.83203125,590.2363848,12.51350318,20.82423163,9.095407361,3.058153115,3.585872654,2.088,13.25418994,86.74581006,31.144,537.125,7.05,0.63639687,10.58506984,1.910621936,6.569905879,1.173509555,55.59840069,57,11.89025473,107,10,-0.068955251,3.584206001,1.307,1.607,2.088,2.816,3.974
B04E,2024,5.725015701,3.091353453,5.198982398,9.55646617,6.487939526,40,25.979,11.1375,11.5865,7.045027874,1.359014922,7.812061417,8,5.225,3.925508296,4,7.518301785,3.900077855,1.688835466,3.593567523,0,0,0.771296296,101.5344442,7.153460479,7.096650435,6.217502153,3.975522659,3.24396,2.418,2.448527997,97.551472,25.979,519.825,6.175,0.810204921,14.02183406,2.410580282,7.851955477,1.300914519,66.01010898,66,16.9505569,125,8,0.020811046,2.79489327,1.296,1.658,2.418,5.49575,9.018
B04E,2024,6.429186205,2.641414706,6.456620329,6.977071648,6.938089082,40,21.379,11.057575,11.092,6.859094316,1.895697758,8,8,5.9,4.068641807,4,6.401612621,3.186445386,1.308683063,3.040523014,0,0,0.7125,203.0310729,10.26825805,9.878965003,4.614600879,4.414928047,3.360134013,3.047,5.709507883,94.29049212,26.843,523.375,5.35,0.861343915,14.04014038,2.597184534,8.54475031,1.604422088,69.07007854,70,16.7713507,120,9,-0.146206602,2.953787206,1.496,2.257,3.047,5.839,9.624
B04W,2024,4.955397814,2.924033932,4.37892648,8.549974437,5.735171538,40,27.704,12.6916,8.4275,6.56355302,1.920335563,7.150391185,8,3.75,3.208562263,2.5,7.936827735,3.39709443,1.415938188,3.627654275,0,0,0.784482759,218.7293981,9.238263742,11.54919396,8.578083116,3.537613933,3.375343015,2.3345,5.002972063,94.99702794,27.704,504.825,9.425,0.814808479,14.66447677,2.240253313,7.441173445,1.236949564,58.35582438,59,13.22076569,106,4,-0.032290708,3.159650889,1.306,1.706,2.334,4.1485,6.6388
B04W,2024,5.763721481,3.983319443,4.389915077,15.86683378,6.97786846,40,27.606,13.013,9.57,6.185065458,2.117235276,7.048123432,8,4.275,4.706719147,3,6.378735205,2.99980875,1.507189995,2.722535013,0,0,0.743965517,882.752928,15.30023082,25.46872327,8.528796909,4.17814121,4.656617223,2.431,7.297283926,92.70271607,27.606,505.45,6.85,0.81666953,16.78572788,2.372355457,7.871554026,1.332150179,56.79608283,58,13.51850797,102,8,-0.140030449,2.960566324,1.295,1.556,2.43,4.804,7.3046
A01E,2024,6.018001043,5.169110103,3.267777778,26.71969925,7.891010286,40,31.303,14.33395,16.593,3.266021581,2.901244656,2.2880702,8,3.75,4.578377274,2,7.835359133,1.92208318,2.03191757,1.087952098,2,0.05,0.81640625,2230.436436,24.72655802,40.23721865,10.80015841,3.962632307,5.482800845,1.788,47.85758575,52.14241425,31.303,766.2,11.55,0.830538646,16.55922039,1.674749821,5.767359303,1.131564916,59.17605458,60,15.31518144,117,2,-0.156485989,3.624704642,1.274,1.424,1.787,3.043,13.258
A01E,2024,4.858891468,4.014375645,3.593665204,16.11521182,6.270658484,40,32.751,11.1091,4.4015,3.747505491,2.90307519,3.112238584,8,3.575,4.500071225,3,6.072974261,2.326962589,1.894535962,1.87350055,1,0.025,0.832352941,1036.998114,14.63973255,28.68233507,10.65011076,3.616536387,4.643081629,2.279,36.13424619,63.86575381,32.751,708.525,6.725,0.818336361,15.26247798,1.753425009,6.117583246,1.163252503,64.67221086,66,14.3151221,129,1,-0.570941404,3.965586951,1.267,1.424,2.279,3.033,6.0708
A01W,2024,7.573815191,6.748828805,4.091529358,45.54669024,10.08814649,40,29.429,14.871425,14.835,3.086992511,2.541641023,2.189795495,8,5.9,7.424146329,2,5.619268429,1.626753135,1.485655088,1.384951447,1,0.025,0.776666667,1035.217045,17.22984784,27.17258524,10.41189461,5.32761165,6.408303108,2.544,38.39076246,61.60923754,29.429,682.125,4.475,0.863355391,18.45426516,2.174389402,7.353742738,1.273175914,65.64949128,66,18.01852577,121,2,-0.159210347,3.205580307,1.272,1.568,2.543,4.51875,18.6277
A01W,2024,3.24058627,2.13782468,2.668177348,4.570294361,3.867484502,40,29.577,7.995125,5.1855,3.66452318,2.607684251,3.054315758,8,2.5,2.183856856,2,7.612729123,2.162166912,1.616759341,1.800393703,1,0.025,0.847580645,71.92596138,3.76226328,7.600745779,7.202929835,2.494996908,2.397262914,1.727,27.56331949,72.43668051,29.577,614.075,6.825,0.71882045,10.75609756,1.449705391,4.910147858,1.160043153,65.46332003,66,16.042797,129,3,-0.204000771,3.428407272,1.266,1.376,1.7265,2.462,4.516
A02E,2024,6.787132226,3.697034395,6.580649555,13.66806332,7.706589751,40,22.888,10.5037,10.1955,7.173039138,1.661424319,8,8,6.9,5.177862147,5,5.818717927,3.167340228,1.142564965,2.929220285,0,0,0.75625,304.0123461,11.69115599,12.93557953,5.749473725,3.572313154,2.878182334,2.521,3.108784285,96.89121572,22.888,539.725,5.775,0.787635761,12.94468085,2.652513579,8.303992845,1.473930527,73.20838713,74,18.00062941,133,6,-0.036151409,3.053904543,1.489,1.823,2.52,4.088,7.1471
A02E,2024,5.493730658,3.155655566,4.237065394,9.958162053,6.315875596,40,21.034,7.337875,4.736,7.724348136,0.869549593,8,8,5.375,4.23470097,4,7.792796554,4.192954943,1.476393918,4.06862286,0,0,0.775,298.7304675,7.439546304,15.60075698,5.28851716,3.088457775,2.268901481,2.527,0.676960171,99.32303983,21.034,539.3,5.375,0.656896929,9.151260504,2.16271462,6.587931892,1.183084712,74.2908361,75,15.9782767,142,10,0.07846895,3.660092675,1.522,1.896,2.526,3.237,4.652
A02W,2024,4.912063503,4.981723126,3.441824179,24.8175653,6.95165405,40,33.53,12.608875,4.445,5.362777314,2.741347622,6.340595234,8,3.75,5.142831705,2.5,7.904256197,3.343678412,2.020013382,2.958017833,0,0,0.857142857,1483.141887,18.00833926,34.04176265,12.88819664,3.486019402,5.401675371,1.985,14.44083874,85.55916126,33.53,601.025,8.275,0.689556512,10.70090958,1.716304337,6.028416968,1.168301232,66.26467299,67,14.54699871,121,5,-0.117066408,3.341457445,1.277,1.516,1.985,2.80575,4.416
A02W,2024,5.068791235,3.940457124,3.458360122,15.52720234,6.389966109,40,34.159,14.99695,5.005,4.995721406,2.289089067,4.456862968,8,3,4.338261497,2,7.758432726,2.865051593,1.876414205,2.249564685,0,0,0.774285714,3422.302091,32.1372266,48.88251996,13.98998122,4.823145582,7.394068379,2.16,12.62968712,87.37031288,34.159,612.175,8.95,0.673238645,17.16328635,1.840213157,6.497840678,1.165280742,65.51126695,67,14.52693942,123,6,-0.351445223,3.775297025,1.298,1.565,2.16,3.264,17.5554
A03E,2024,5.483467664,3.457333844,4.613390757,11.95315731,6.45931467,40,26.138,15.46645,18.3435,5.32623275,2.602564716,6.083548775,8,3.125,3.428294784,2,7.919995375,2.993776338,1.967008126,2.735765811,0,0,0.748148148,1420.015692,24.57626707,28.56611259,8.990764523,4.026375203,5.110402269,2.072,13.96615357,86.03384643,26.138,555.575,9.175,0.768410751,15.60185576,2.133755808,6.96327778,1.213883209,55.19497777,55,13.81623198,117,10,0.435675123,3.709177583,1.273,1.521,2.072,2.99625,12.8482
A03E,2024,6.412244446,5.30339422,3.887754065,28.12599025,8.278871864,40,30.606,14.182525,6.452,5.856533162,2.520542804,6.846173244,8,4.075,5.975966824,2,7.898507329,3.202428407,2.082271533,2.688048997,0,0,0.76484375,2112.906377,27.17765461,37.07130247,11.67308011,5.135576666,6.827775693,2.252,10.80340265,89.19659735,30.606,529.125,8.475,0.837937949,19.62334849,2.333169263,7.98222951,1.241336926,61.90484264,63,14.84109493,119,3,-0.079244729,3.409302417,1.278,1.57,2.251,4.188,18.0632
A03W,2024,5.097039782,3.559815325,4.264395697,12.67228515,6.191550093,40,24.451,9.73685,8.41,5.855955744,2.403221991,6.358632601,8,4.4,4.011521867,2,6.569202931,2.878673007,1.36554682,3.019653983,0,0,0.782,282.452372,7.764374638,14.90526278,6.709891816,3.065421853,2.962063104,2.022,9.294359443,90.70564056,24.451,547.5,7.925,0.785300778,12.03748734,2.365098467,7.560441954,1.418995164,61.19133938,62,14.24676759,119,10,0.005679393,3.14091612,1.266,1.343,2.022,3.186,6.575
A03W,2024,5.510172087,4.112362303,4.791948094,16.91152371,6.844759458,40,26.257,10.539275,7.5915,5.385944832,2.712108806,6.449530957,8,4.6,4.265544724,3,6.468949879,3.040974107,1.770384577,3.09087645,0,0,0.803703704,96.61641084,6.013793452,7.775004769,7.695873116,3.597448925,3.490246226,2.427,15.93786208,84.06213792,26.257,582.7,7.725,0.841146068,13.69408897,2.196103315,7.176717661,1.300969491,67.91285926,68,15.88038916,123,2,0.08985825,2.983150009,1.276,1.568,2.427,3.666,7.8
A04E,2024,9.201897977,5.633488936,7.773069137,31.7361976,10.75256802,40,37.126,22.010025,22.4845,6.315808601,1.850545886,6.920852115,8,6.275,6.998122459,2.5,7.777907462,2.871048967,1.440942919,2.622058524,0,0,0.774342105,4486.490416,44.40485706,50.14677542,11.16234743,7.021402097,8.019267014,2.7775,4.984712314,95.01528769,37.126,539.775,7.675,0.916998267,26.18495437,2.873271953,10.3849172,1.303526317,76.84792784,74,24.70347495,140,7,0.187012618,2.405545057,1.326,1.618,2.777,11.8985,16.8036
A04E,2024,11.05327518,4.853083232,11.54474242,23.55241686,12.04734405,40,35.302,20.8202,19.1575,6.69044051,2.052610075,8,8,10.175,6.800782383,11.5,7.614970627,2.602526131,1.428214028,2.214361658,0,0,0.735416667,2632.97017,36.86217643,35.69523944,9.342205428,6.781302903,6.876925438,4.137,4.863277666,95.13672233,35.302,545.025,6.225,0.914446032,26.04719182,3.009552271,10.72586258,1.51941386,76.11569252,75,22.33656388,144,2,0.020314985,2.874932604,1.668,2.449,4.137,9.103,14.031
A04W,2024,17.2388524,7.182125393,19.12007307,51.58292516,18.64058433,40,31.218,21.787075,23.469,7.84528039,0.451527588,8,8,18.7,8.608880329,21,6.115721969,3.394763702,1.328273572,2.976676224,0,0,0.68203125,599.9101024,18.57397166,15.96614165,7.560943196,12.50273606,7.838131107,13.828,0.207508928,99.79249107,31.218,518.175,6.35,0.920190564,25.20910059,3.225120474,11.09762295,1.254609916,87.51138837,92,20.68458762,133,7,-0.760247231,3.176846889,2.2006,4.137,13.8225,19.278,21.6101
A04W,2024,20.52829118,5.327749135,21.69247423,28.38491084,21.19164993,40,29.177,24.82875,26.152,7.53555199,1.185904674,8,8,21.225,5.96351084,23,7.607164188,2.830424223,1.102627316,2.687661199,0,0,0.65,327.4142411,14.41275923,10.94013768,5.24879356,16.5541443,6.572040403,17.412,1.354137382,98.64586262,29.177,533.675,4.275,0.837068235,20.4735376,2.912453544,9.824814655,1.403963517,93.49194889,96,18.51093094,145,8,-0.931364769,4.454200415,5.802,13.28275,17.411,22.046,23.516
C01E,2025,10.39244931,3.855075811,10.38716628,14.86160951,11.06765883,40,20.886,15.5186,16.7805,5.819001457,2.684566277,8,8,9.6,5.596702326,9,5.675729752,2.665206913,1.47162115,2.671266091,0,0,0.664772727,348.3084239,13.59092017,12.79043833,4.096390405,7.559002276,4.800559752,5.961,13.24761244,86.75238756,20.886,468.7,4.225,0.942853317,18.20987654,2.868306906,8.717011508,1.84384445,80.05571956,82,20.6317403,132,6,-0.48177136,2.87160531,2.1874,3.644,5.96,11.336,15.297
C01E,2025,9.371612579,4.001372611,8.181435416,16.01098277,10.17043905,40,21.269,14.318525,14.5645,5.783681582,2.579535704,7.192351431,8,8.925,4.864246852,7.5,6.303361187,2.640950493,1.485421882,2.651444229,0,0,0.689772727,101.9971878,7.818893352,6.392346563,5.229161653,7.415804261,4.54860568,6.085,12.44999459,87.55000541,21.269,462.575,3.425,0.954475852,18.50732555,2.781126383,8.502600342,1.74126009,87.45742513,92,21.27951879,139,11,-0.726062987,3.066171454,2.4769,3.9065,6.085,10.546,14.4851
C01W,2025,11.02613748,4.298166152,11.53894505,18.47423227,11.81474012,40,21.26,15.4396,16.1185,5.651687785,2.814307716,6.904843065,8,10.4,5.578346414,11.5,7.121123365,2.581184848,1.50606838,2.570584644,0,0,0.663636364,394.4795885,15.23573498,12.74174117,5.067337812,7.927396976,5.718466346,6.342,14.50732548,85.49267452,21.26,435.25,3.275,0.962835725,19.51358575,2.904824815,8.879548009,1.316115568,83.03004032,86,22.19550565,136,6,-0.630175554,2.951376373,1.5264,2.412,6.341,11.995,16.9806
C01W,2025,8.858705604,4.009897293,8.734361454,16.0792763,9.703296315,40,22.133,13.93745,15.879,5.677002426,2.782586149,7.786329981,8,7.7,5.09499503,6,7.40918557,2.897539888,1.842854653,2.778651983,0,0,0.731521739,360.0097408,13.79716428,13.02489918,5.514439098,6.287077729,4.968974075,3.701,14.11032532,85.88967468,22.133,442,5,0.917848391,16.45778257,2.725813162,8.442033373,1.55154379,76.69231276,76,20.2847902,137,6,-0.222311488,2.705725423,1.5465,2.358,3.7,10.27575,14.3895
C02E,2025,8.037075737,7.09186156,4.530456853,50.29450039,10.65981821,40,28.074,15.412025,19.635,3.587334712,2.898442625,3.161429498,8,6.075,7.286754756,3,7.210446253,2.056850044,2.013667081,1.328572725,1,0.025,0.793965517,1152.789484,17.38019517,29.16707562,9.504983358,6.023898939,7.191679356,2.52,38.87075172,61.12924828,28.074,597.425,8.125,0.917969326,19.27809652,2.132551419,7.111726052,1.199641559,72.57863745,73,18.99596127,129,7,-0.487869837,3.46797032,1.458,1.79225,2.519,5.64475,21.1221
C02E,2025,4.769061245,4.512056154,3.187662556,20.35865073,6.526379519,40,22.163,9.3694,5.6315,3.123489647,2.977960885,2.090420799,8,3.85,4.828069636,2,7.846038283,1.95990466,2.128949993,1.299930508,5,0.125,0.834782609,354.0593719,9.264581953,16.37763393,8.038424992,3.421627199,4.0515457,2.116,47.2482103,52.7517897,27.513,660.15,9.9,0.838832733,10.50181818,1.774220537,5.880935398,1.199254113,71.96725784,73,19.46669599,132,8,-0.410659605,3.19844833,1.428,1.653,2.116,3.068,5.0909
C02W,2025,5.746946489,4.335839067,4.399248179,18.79950041,7.16637334,40,28.334,11.03315,11.0515,3.598246898,3.062370897,2.809007579,8,4.35,4.588447031,2.5,6.455936338,1.743638645,1.476024424,1.496628802,6,0.15,0.843103448,534.834515,9.963441177,20.8701786,7.292301077,4.655376499,4.30382033,2.896,37.92395896,62.07604104,28.334,621.5,7.65,0.906591227,15.16666667,2.581073672,8.631271667,1.477802648,79.53665176,79,20.55774121,135,8,-0.397582594,3.033812139,1.209,1.558,2.8955,6.129,11.108
C02W,2025,9.014736489,6.081272583,8.039765212,36.98187623,10.83156514,40,27.185,15.3861,14.032,2.460501856,2.847812465,1.224996718,8,7.65,6.4153262,7.5,5.246178159,1.197917368,1.37352825,0.648242078,3,0.075,0.821428571,702.1180285,14.55725406,22.14055968,8.930782487,6.87572911,5.363906248,5.565,50.88861862,49.11138138,27.185,637.35,6.425,0.971713527,22.59887006,2.688003513,8.877576065,1.558091388,76.9867391,78,19.81273639,128,6,-0.557035584,3.07511529,1.541,2.356,5.565,9.8615,13.1212
D01E,2025,10.22465313,3.177881431,10.26312493,10.09893039,10.69532556,40,18.48,14.637625,16.1125,5.538519002,2.960763906,7.565432491,8,10.225,4.758191318,10.5,6.864307612,2.729070959,1.662008149,2.954736544,0,0,0.673684211,185.1052797,10.16228983,9.046167429,3.127724582,7.590411595,3.861536448,6.417,19.55057452,80.44942548,18.592,441.8,4.125,0.93433725,15.24640555,2.659974819,7.774391876,1.160418577,82.64405826,87,19.36549862,135,8,-0.945797627,3.774542663,4.105,4.585,6.41,10.30025,13.9396
D01E,2025,9.504024349,2.711081989,9.858909127,7.349965551,9.873838931,40,18.401,14.178625,14.1165,5.161187788,2.634560554,5.530089548,8,8.725,4.379365953,9.5,5.410888668,2.334924213,1.450796776,2.2142574,0,0,0.639473684,229.2776886,11.10052872,10.29834699,3.015063929,7.170332344,4.087713809,6.514,16.95759291,83.04240709,18.401,477.05,3.475,0.927264588,15.65387823,2.766192181,8.05627197,1.927849542,81.45758111,84,18.61892795,129,8,-0.660286647,3.156805491,2.376,3.277,6.511,10.768,12.722
D01W,2025,8.654863384,2.69897916,8.457430202,7.284488504,9.055884081,40,19.441,13.9487,14.808,6.516297024,2.198881324,8,8,8.2,4.139862502,8,5.722873944,2.68605999,1.203579609,2.864848964,0,0,0.5775,243.554754,11.97877106,10.00318938,4.274852909,5.786874541,3.720505938,4.961,6.541611625,93.45838838,19.441,473.25,4.45,0.89224163,16.43798561,2.715071011,8.056658924,1.568986009,79.108102,81,19.41533071,133,11,-0.460307516,2.924811997,1.9771,3.01775,4.96,7.562,10.714
D01W,2025,9.822720628,5.192509601,10.1241333,26.96215596,11.08034036,40,20.274,14.22115,17.1215,3.700570174,2.920424205,3.680300483,8,9.25,5.930148958,9.5,5.39652114,1.59446627,1.453782695,1.291607073,5,0.125,0.702380952,305.4492484,12.28110555,12.43477764,6.427091237,9.112321005,5.553073575,8.596,39.0298236,60.9701764,20.274,550.025,3.475,0.948808676,17.3514714,2.7628436,8.314333763,1.83287564,78.93714115,83,22.56274375,129,7,-0.657158815,2.840768047,2.576,3.935,8.591,14.87875,16.482
D03E,2025,11.07790132,4.936893008,11.22205352,24.37291257,12.10303629,40,21.436,16.553075,18.792,3.659108381,3.076243852,2.734954962,8,10.3,6.235547392,10,5.079752706,1.665325094,1.479305533,1.175450767,0,0,0.7,469.7721922,15.37295791,15.278886,5.134773924,8.133685654,6.197838927,5.971,38.12497381,61.87502619,21.436,596.65,4.425,0.96471273,19.28500277,2.859728144,8.765271952,1.067414204,77.41926307,79,21.33307206,126,9,-0.488568919,2.766432197,1.657,2.347,5.971,13.928,17.872
D03E,2025,10.08368361,6.811599122,10.09544622,46.39788261,12.12099875,40,21.808,14.1425,19.1395,2.316044236,2.33452757,1.35966505,8,8.975,7.173625125,7,4.110184034,1.01624422,1.028593898,0.593987081,6,0.15,0.777173913,272.111557,9.13907155,13.73276841,7.940902235,10.52117923,6.261743989,8.74,50.45413792,49.54586208,21.808,641.45,2.875,0.943852574,17.38725693,2.858851155,8.811770804,1.820358321,80.65822187,85,21.60533654,131,6,-0.735605576,3.076259127,3.008,4.773,8.74,17.342,18.645
