subplot_id,nested_subplot,tag,species,dbh_mm,date,notes
D01W,6,3228,POGR,50.95,2021-11-12,NA
D01W,8,591,PIST,78.8,2021-11-12,NA
D01W,8,3229,PIST,36.6,2021-11-12,NA
D02E,2,3283,ACRU,35.25,2021-11-12,NA
D02E,2,3285,PIST,26.85,2021-11-12,NA
D02E,4,325,PIST,21.7,2021-11-12,NA
D02E,4,3287,ACRU,31.85,2021-11-12,NA
D02E,6,3291,PIST,12.8,2021-11-12,NA
D02E,6,3292,PIST,17.15,2021-11-12,NA
D02E,8,3296,PIST,35.5,2021-11-12,NA
D02E,8,3293,ACRU,26.4,2021-11-12,NA
D02W,2,3234,PIST,53.6,2021-11-12,NA
D02W,2,3235,PIST,45.1,2021-11-12,NA
D02W,4,3238,PIST,20.2,2021-11-12,NA
D02W,4,3236,FAGR,28.6,2021-11-12,NA
D02W,6,259,PIST,26.1,2021-11-12,NA
D02W,6,3241,PIST,22.9,2021-11-12,NA
D02W,8,277,PIST,19.75,2021-11-12,NA
D02W,8,3244,PIST,15.1,2021-11-12,NA
D03E,2,3200,ACRU,12.8,2021-11-12,NA
D03E,2,390,FAGR,23.8,2021-11-12,NA
D03E,4,3203,ACRU,27.5,2021-11-12,NA
D03E,4,3204,ACRU,44.15,2021-11-12,NA
D03E,6,3207,PIST,22.75,2021-11-12,NA
D03E,6,3206,QURU,33.15,2021-11-12,NA
D03E,8,3211,PIRE,24.65,2021-11-12,NA
D03E,8,3212,PIST,75.5,2021-11-12,NA
D03W,2,3189,ACRU,58.7,2021-11-12,NA
D03W,2,517,PIRE,16.65,2021-11-12,NA
D03W,4,525,QURU,56.1,2021-11-12,NA
D03W,4,3191,PIST,27.4,2021-11-12,NA
D03W,6,3194,PIST,21.35,2021-11-12,NA
D03W,6,3195,PIST,15.65,2021-11-12,NA
D03W,8,580,PIST,53.85,2021-11-12,NA
D03W,8,3199,PIST,44.4,2021-11-12,NA
D04E,2,160,PIST,25.5,2021-11-12,NA
D04E,2,161,PIST,66.1,2021-11-12,NA
D04E,4,3303,PIST,27.3,2021-11-12,NA
D04E,4,3304,FAGR,19.4,2021-11-12,NA
D04E,6,3308,PIST,37.2,2021-11-12,NA
D04E,6,3307,PIRE,43.55,2021-11-12,NA
D04E,8,3309,PIST,28.85,2021-11-12,NA
D04E,8,3311,PIST,47.95,2021-11-12,NA
D04W,2,19,PIRE,19.95,2021-11-12,NA
D04W,2,15,PIST,43.45,2021-11-12,NA
D04W,4,80,PIST,72.95,2021-11-12,NA
D04W,4,3298,PIST,17.9,2021-11-12,NA
D04W,6,99,PIST,49.1,2021-11-12,NA
D04W,6,101,PIST,51,2021-11-12,NA
D04W,8,3300,PIST,12.8,2021-11-12,NA
D04W,8,123,PIST,24.3,2021-11-12,NA
