subplot,uniqueID,vegplot_direction,vegplot_ID,species,baseD_cm,height_2018,height_2019,notes,date,initial
B01E,B01E2,2,NE,ACRU,0-1,9.6,10.2,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,4.7,4.9,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,4.8,5.4,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,8.2,8.4,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,3.4,3.7,,6/13/2019,MG
B01E,B01E2,2,NE,AMEL,0-1,7.4,15.5,,6/13/2019,MG
B01E,B01E2,2,NE,AMEL,2-Jan,161.7,163.6,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,2.9,3.4,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,13.5,14.2,,6/13/2019,MG
B01E,B01E2,2,NE,AMEL,0-1,31,35,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,7.9,8.3,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,15.4,15.9,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,4.9,5.1,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,4.5,4.7,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,3.1,3.4,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,4.2,4.7,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,10,10.5,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,5.3,5.7,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,3.4,3.8,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,5.6,5.7,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,12.1,13.4,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,2,2.3,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,11,11.7,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,3.1,3.3,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,15.5,16.7,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,0,2.9,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,4.8,4.9,,6/13/2019,MG
B01E,B01E2,2,NE,AMEL,0-1,26.6,32,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,6,6.3,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,6.5,6.9,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,5.5,5.7,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,9.3,9.6,,6/13/2019,MG
B01E,B01E2,2,NE,AMEL,0-1,27.6,28.1,,6/13/2019,MG
B01E,B01E2,2,NE,AMEL,0-1,22.3,29.3,,6/13/2019,MG
B01E,B01E2,2,NE,AMEL,0-1,14.5,19.5,,6/13/2019,MG
B01E,B01E2,2,NE,AMEL,0-1,11.5,18.5,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,16,18.1,,6/13/2019,MG
B01E,B01E2,2,NE,AMEL,0-1,25.6,27.4,,6/13/2019,MG
B01E,B01E2,2,NE,AMEL,0-1,29,29.8,,6/13/2019,MG
B01E,B01E2,2,NE,AMEL,0-1,4.5,6.4,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,5.4,5.8,,6/13/2019,MG
B01E,B01E2,2,NE,AMEL,0-1,41,42.8,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,6.2,6.5,,6/13/2019,MG
B01E,B01E2,2,NE,ACRU,0-1,5.9,6.2,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,6.4,6.7,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,10.5,15.9,,6/13/2019,MG
B01E,B01E4,4,SE,QURU,0-1,11.6,13.5,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,4.6,9.6,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,10.2,10.7,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,6,6.6,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,5.2,6,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,0,3,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,2.7,3.1,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,2.1,5.6,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,15.5,16.6,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,2.5,3.1,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,5,5.3,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,12.6,13.4,,6/13/2019,MG
B01E,B01E4,4,SE,AMEL,0-1,10.8,11.2,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,0,4.4,,6/13/2019,MG
B01E,B01E4,4,SE,AMEL,0-1,56,61.8,,6/13/2019,MG
B01E,B01E4,4,SE,AMEL,0-1,94.7,95.9,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,0,3.3,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,15.5,15.8,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,4.8,5.9,,6/13/2019,MG
B01E,B01E4,4,SE,QURU,0-1,6,7.9,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,23.9,24.3,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,37.1,38,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,4.5,5.4,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,3.9,6.3,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,7.4,8.5,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,6.5,7.1,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,4.4,5.9,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,2,4.6,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,3.1,4.4,,6/13/2019,MG
B01E,B01E4,4,SE,ACRU,0-1,3,6.5,,6/13/2019,MG
B01E,B01E6,6,SW,ACRU,0-1,5.5,5.9,,6/13/2019,MG
B01E,B01E6,6,SW,ACRU,0-1,5,5.2,,6/13/2019,MG
B01E,B01E6,6,SW,ACRU,0-1,0,2,,6/13/2019,MG
B01E,B01E6,6,SW,ACRU,0-1,0,6.7,,6/13/2019,MG
B01E,B01E6,6,SW,ACRU,0-1,0,4.1,,6/13/2019,MG
B01E,B01E6,6,SW,ACRU,0-1,3.9,4.1,,6/13/2019,MG
B01E,B01E6,6,SW,ACRU,0-1,6.4,6.6,,6/13/2019,MG
B01E,B01E6,6,SW,ACRU,0-1,4,4.6,,6/13/2019,MG
B01E,B01E6,6,SW,ACRU,0-1,0,2.6,,6/13/2019,MG
B01E,B01E6,6,SW,ACRU,0-1,4.6,4.9,,6/13/2019,MG
B01E,B01E6,6,SW,ACRU,0-1,5.5,5.8,,6/13/2019,MG
B01E,B01E6,6,SW,ACRU,0-1,0,3.7,,6/13/2019,MG
B01E,B01E6,6,SW,ACRU,0-1,7,7.7,,6/13/2019,MG
B01E,B01E6,6,SW,ACPE,0-1,13,15.2,,6/13/2019,MG
B01E,B01E6,6,SW,ACPE,0-1,6,8.8,,6/13/2019,MG
B01E,B01E6,6,SW,ACRU,0-1,6.2,6.5,,6/13/2019,MG
B01E,B01E6,6,SW,AMEL,0-1,12,12.4,,6/13/2019,MG
B01E,B01E6,6,SW,ACRU,0-1,3,3.3,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,11.9,13.3,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,8,9.8,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,14.5,15.6,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,12,13.1,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,15,16,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,13.9,14.6,,6/13/2019,MG
B01E,B01E8,8,NW,ACSA,0-1,9.4,11.1,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,14,14.3,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,9.7,10.1,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,12.7,13.8,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,10.5,11,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,16,16.2,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,9.6,9.8,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,0,3.4,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,19,19.4,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,0,1.1,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,4.5,4.6,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,0,3.6,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,3.9,5.3,,6/13/2019,MG
B01E,B01E8,8,NW,FAGR,3-Feb,181.2,222.8,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,10.5,10.7,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,8,8.3,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,15.5,15.6,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,11.8,12,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,3.3,3.5,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,17.2,17.6,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,0,4.1,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,0,3.7,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,10.5,11.2,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,10.5,10.8,,6/13/2019,MG
B01E,B01E8,8,NW,ACRU,0-1,7,7.5,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,10.9,11.5,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,3.8,4.6,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,3.3,3.6,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,3.8,4,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,7.2,7.5,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,4.1,4.3,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,12.5,13,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,4.5,4.7,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,4.7,5.5,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,4,4.2,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,3.6,3.8,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,3.9,4.1,,6/13/2019,MG
B01W,B01W2,2,NE,FAGR,0-1,62.1,63.7,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,3.9,4.1,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,7.2,7.6,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,8.1,8.8,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,5.5,6.7,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,7.9,8.8,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,6.1,6.3,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,3.5,3.8,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,3.6,4,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,0,3.5,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,10.4,11.2,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,4,4.3,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,4.4,4.6,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,7.4,7.7,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,4.5,4.8,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,2.6,3.6,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,4.5,5.4,,6/13/2019,MG
B01W,B01W2,2,NE,ACRU,0-1,3,3.2,,6/13/2019,MG
B01W,B01W2,2,NE,FAGR,0-1,24,25,,6/13/2019,MG
B01W,B01W2,2,NE,ACPE,2-Jan,161.1,167.7,,6/13/2019,MG
B01W,B01W4,4,SE,ACRU,0-1,7.4,8.1,,6/13/2019,MG
B01W,B01W4,4,SE,ACRU,0-1,13.6,14,,6/13/2019,MG
B01W,B01W4,4,SE,FAGR,0-1,117.6,134.3,share base,6/13/2019,MG
B01W,B01W4,4,SE,FAGR,0-1,98.6,106.9,share base,6/13/2019,MG
B01W,B01W4,4,SE,ACRU,0-1,0,4.8,,6/13/2019,MG
B01W,B01W4,4,SE,ACRU,0-1,12.7,13.2,,6/13/2019,MG
B01W,B01W4,4,SE,ACRU,0-1,12,12.6,,6/13/2019,MG
B01W,B01W4,4,SE,AMEL,0-1,11.2,14.7,,6/13/2019,MG
B01W,B01W4,4,SE,ACRU,0-1,12.5,13.1,,6/13/2019,MG
B01W,B01W4,4,SE,ACRU,0-1,7.6,7.6,,6/13/2019,MG
B01W,B01W4,4,SE,ACRU,0-1,14.6,15,,6/13/2019,MG
B01W,B01W4,4,SE,ACRU,0-1,76.7,80,share base,6/13/2019,MG
B01W,B01W4,4,SE,ACRU,0-1,64.7,67.6,sharebase,6/13/2019,MG
B01W,B01W4,4,SE,ACRU,2-Jan,94,94.5,,6/13/2019,MG
B01W,B01W4,4,SE,ACRU,0-1,10.2,10.6,,6/13/2019,MG
B01W,B01W6,6,SW,AMEL,0-1,11,12.3,,6/13/2019,MG
B01W,B01W6,6,SW,AMEL,0-1,36.7,40,,6/13/2019,MG
B01W,B01W6,6,SW,ACPE,0-1,14.9,16.4,,6/13/2019,MG
B01W,B01W6,6,SW,ACRU,0-1,6.8,7.3,,6/13/2019,MG
B01W,B01W6,6,SW,ACRU,0-1,0,3.6,,6/13/2019,MG
B01W,B01W6,6,SW,FAGR,2-Jan,337.5,338.4,,6/13/2019,MG
B01W,B01W6,6,SW,ACPE,0-1,36.6,37.4,,6/13/2019,MG
B01W,B01W6,6,SW,ACPE,0-1,17.7,19.8,,6/13/2019,MG
B01W,B01W6,6,SW,ACRU,0-1,0,3.6,,6/13/2019,MG
B01W,B01W6,6,SW,FAGR,2-Jan,149.4,151.2,,6/13/2019,MG
B01W,B01W8,8,NW,ACRU,0-1,0,2.9,,6/13/2019,MG
B01W,B01W8,8,NW,FAGR,0-1,33.3,34.9,,6/13/2019,MG
B01W,B01W8,8,NW,ACRU,0-1,0,1.6,,6/13/2019,MG
B01W,B01W8,8,NW,ACRU,0-1,3.3,3.5,,6/13/2019,MG
B01W,B01W8,8,NW,ACRU,0-1,4.6,5.2,,6/13/2019,MG
B01W,B01W8,8,NW,ACPE,0-1,117.7,118.6,,6/13/2019,MG
B01W,B01W8,8,NW,ACRU,0-1,0,2.6,,6/13/2019,MG
B02E,B02E2,2,NE,ACPE,0-1,15.3,16.3,,6/13/2019,LH
B02E,B02E2,2,NE,ACPE,0-1,6.2,9,,6/13/2019,LH
B02E,B02E2,2,NE,ACPE,0-1,18.1,19.3,,6/13/2019,LH
B02E,B02E2,2,NE,ACRU,0-1,8.4,9.8,,6/13/2019,LH
B02E,B02E2,2,NE,ACRU,0-1,21.2,22,,6/13/2019,LH
B02E,B02E2,2,NE,ACRU,0-1,5.7,6.2,,6/13/2019,LH
B02E,B02E2,2,NE,ACRU,0-1,4.2,5,,6/13/2019,LH
B02E,B02E2,2,NE,ACRU,0-1,8.2,8.6,,6/13/2019,LH
B02E,B02E2,2,NE,ACPE,0-1,0,5,,6/13/2019,LH
B02E,B02E2,2,NE,ACPE,0-1,15.5,17.3,,6/13/2019,LH
B02E,B02E2,2,NE,ACPE,0-1,17.7,18.6,,6/13/2019,LH
B02E,B02E2,2,NE,ACRU,0-1,5.1,5.1,,6/13/2019,LH
B02E,B02E2,2,NE,ACRU,0-1,9.6,13,,6/13/2019,LH
B02E,B02E2,2,NE,ACRU,0-1,9.5,10.2,,6/13/2019,LH
B02E,B02E2,2,NE,ACRU,0-1,8.8,10.6,,6/13/2019,LH
B02E,B02E2,2,NE,FAGR,0-1,26.5,28.2,,6/13/2019,LH
B02E,B02E2,2,NE,ACRU,0-1,19,21.5,,6/13/2019,LH
B02E,B02E2,2,NE,ACRU,0-1,6.8,8,,6/13/2019,LH
B02E,B02E2,2,NE,ACRU,0-1,9,10,,6/13/2019,LH
B02E,B02E2,2,NE,FAGR,0-1,15.5,28,,6/13/2019,LH
B02E,B02E2,2,NE,FAGR,0-1,10.5,27,,6/13/2019,LH
B02E,B02E2,2,NE,ACPE,0-1,9.1,11.7,,6/13/2019,LH
B02E,B02E2,2,NE,ACPE,0-1,16.5,18.8,,6/13/2019,LH
B02E,B02E2,2,NE,ACPE,0-1,14.1,14.6,,6/13/2019,LH
B02E,B02E2,2,NE,ACPE,0-1,10.5,13.7,,6/13/2019,LH
B02E,B02E2,2,NE,ACPE,0-1,9.6,11,,6/13/2019,LH
B02E,B02E4,4,SE,ACPE,0-1,9.7,13.5,,6/13/2019,LH
B02E,B02E4,4,SE,ACRU,0-1,0,3.7,,6/13/2019,LH
B02E,B02E4,4,SE,ACRU,0-1,0,4,,6/13/2019,LH
B02E,B02E4,4,SE,ACRU,0-1,14,14.3,,6/13/2019,LH
B02E,B02E4,4,SE,ACRU,0-1,3.2,4,,6/13/2019,LH
B02E,B02E4,4,SE,ACRU,0-1,4.1,4.4,,6/13/2019,LH
B02E,B02E4,4,SE,ACRU,0-1,3.2,4.2,,6/13/2019,LH
B02E,B02E4,4,SE,ACRU,0-1,0,4,,6/13/2019,LH
B02E,B02E4,4,SE,ACRU,0-1,4.8,5.8,,6/13/2019,LH
B02E,B02E4,4,SE,ACRU,0-1,0,5,,6/13/2019,LH
B02E,B02E4,4,SE,ACRU,0-1,4.5,5,,6/13/2019,LH
B02E,B02E4,4,SE,ACRU,0-1,6.3,6.7,,6/13/2019,LH
B02E,B02E4,4,SE,ACPE,0-1,67.4,67.9,,6/13/2019,LH
B02E,B02E4,4,SE,ACRU,0-1,0,4,,6/13/2019,LH
B02E,B02E4,4,SE,ACRU,0-1,0,6.1,,6/13/2019,LH
B02E,B02E4,4,SE,ACRU,0-1,3.7,4,,6/13/2019,LH
B02E,B02E4,4,SE,ACPE,0-1,6.5,6.8,,6/13/2019,LH
B02E,B02E4,4,SE,ACPE,0-1,8,8.7,,6/13/2019,LH
B02E,B02E4,4,SE,ACRU,0-1,4.1,5.1,,6/13/2019,LH
B02E,B02E4,4,SE,QURU,0-1,15,15.4,,6/13/2019,LH
B02E,B02E4,4,SE,ACRU,0-1,10.4,11,,6/13/2019,LH
B02E,B02E4,4,SE,ACPE,0-1,14.6,16,,6/13/2019,LH
B02E,B02E4,4,SE,ACRU,0-1,4.1,5,,6/13/2019,LH
B02E,B02E4,4,SE,ACRU,0-1,4.3,4.9,,6/13/2019,LH
B02E,B02E4,4,SE,ACPE,0-1,15.1,17.6,,6/13/2019,LH
B02E,B02E4,4,SE,ACRU,0-1,4.6,5.7,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,5.8,6.6,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,5.3,5.5,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,0,3.6,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,5,5.2,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,6.5,7,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,0,4,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,6,6.7,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,0,3.5,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,3.3,5.1,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,7.4,7.6,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,5.7,6.2,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,9,9.5,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,7,7.9,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,7.3,7.6,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,5.2,5.7,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,6,6.5,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,6.4,6.5,,6/13/2019,LH
B02E,B02E6,6,SW,FAGR,0-1,13,17,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,4.6,5.3,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,4.5,4.9,,6/13/2019,LH
B02E,B02E6,6,SW,ACRU,0-1,5.5,6.1,,6/13/2019,LH
B02E,B02E8,8,NW,ACRU,0-1,8,8.4,,6/13/2019,LH
B02E,B02E8,8,NW,ACRU,0-1,10.2,11.6,,6/13/2019,LH
B02E,B02E8,8,NW,ACRU,0-1,11.3,11.7,,6/13/2019,LH
B02E,B02E8,8,NW,ACRU,0-1,18,21.5,,6/13/2019,LH
B02E,B02E8,8,NW,ACPE,0-1,33,35.7,,6/13/2019,LH
B02E,B02E8,8,NW,ACPE,0-1,35.5,37.8,,6/13/2019,LH
B02E,B02E8,8,NW,ACPE,0-1,32.7,35.4,,6/13/2019,LH
B02W,B02W2,2,NE,ACRU,0-1,10.3,11.2,,6/13/2019,LH
B02W,B02W2,2,NE,ACRU,0-1,11.5,12.4,,6/13/2019,LH
B02W,B02W2,2,NE,ACRU,0-1,10.5,11.3,,6/13/2019,LH
B02W,B02W2,2,NE,ACRU,0-1,0,4.2,,6/13/2019,LH
B02W,B02W2,2,NE,ACRU,0-1,6.8,7.3,,6/13/2019,LH
B02W,B02W2,2,NE,ACRU,0-1,4.1,5.2,,6/13/2019,LH
B02W,B02W4,4,SE,ACRU,0-1,13.1,14,,6/13/2019,LH
B02W,B02W4,4,SE,ACPE,0-1,18.1,18.7,,6/13/2019,LH
B02W,B02W4,4,SE,ACRU,0-1,12,12.8,,6/13/2019,LH
B02W,B02W4,4,SE,ACRU,0-1,7.2,7.5,,6/13/2019,LH
B02W,B02W4,4,SE,ACRU,0-1,19,19.7,,6/13/2019,LH
B02W,B02W4,4,SE,ACRU,0-1,16.8,17.2,,6/13/2019,LH
B02W,B02W4,4,SE,ACRU,0-1,9.9,10.6,,6/13/2019,LH
B02W,B02W4,4,SE,ACRU,0-1,22.3,22.5,,6/13/2019,LH
B02W,B02W4,4,SE,FAGR,0-1,29.5,30,,6/13/2019,LH
B02W,B02W4,4,SE,FAGR,0-1,27.5,27.1,,6/13/2019,LH
B02W,B02W4,4,SE,ACRU,0-1,10.3,10.5,,6/13/2019,LH
B02W,B02W4,4,SE,ACPE,0-1,11.7,12.4,,6/13/2019,LH
B02W,B02W4,4,SE,ACRU,0-1,9.4,9.8,,6/13/2019,LH
B02W,B02W4,4,SE,ACRU,0-1,15.2,15.6,,6/13/2019,LH
B02W,B02W4,4,SE,ACPE,0-1,22.4,24.1,,6/13/2019,LH
B02W,B02W4,4,SE,ACPE,0-1,35.2,37.8,,6/13/2019,LH
B02W,B02W4,4,SE,ACPE,0-1,32.5,34.9,,6/13/2019,LH
B02W,B02W4,4,SE,ACPE,0-1,110.4,117.2,,6/13/2019,LH
B02W,B02W6,6,SW,AMEL,0-1,46.8,48.9,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,7.8,8.1,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,7,7.3,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,6.7,6.8,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,3.7,4,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,5.1,5.6,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,13,13.2,,6/13/2019,LH
B02W,B02W6,6,SW,ACPE,0-1,23.5,25.7,,6/13/2019,LH
B02W,B02W6,6,SW,ACPE,0-1,17,18.8,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,12.2,12.4,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,12.2,12.5,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,10,10.3,,6/13/2019,LH
B02W,B02W6,6,SW,ACPE,2-Jan,97.5,100.2,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,0,4.1,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,0,3.2,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,0,4.4,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,0,4.6,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,4.8,5,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,4.7,4.7,,6/13/2019,LH
B02W,B02W6,6,SW,FAGR,2-Jan,88.9,91,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,0,4.2,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,17,17.3,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,7.6,7.8,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,7.5,7.6,,6/13/2019,LH
B02W,B02W6,6,SW,ACRU,0-1,7.7,8.1,,6/13/2019,LH
B02W,B02W6,6,SW,FAGR,0-1,45.4,50.3,,6/13/2019,LH
B02W,B02W8,8,NW,NA,NA,NA,NA,nothing present ,6/13/2019,LH
B03E,B03E2,2,NE,ACRU,0-1,10.5,10.9,,6/13/2019,MG
B03E,B03E2,2,NE,ACRU,0-1,10.5,11.7,,6/13/2019,MG
B03E,B03E2,2,NE,ACPE,0-1,9,9.7,,6/13/2019,MG
B03E,B03E2,2,NE,AMEL,0-1,16.5,21.6,,6/13/2019,MG
B03E,B03E2,2,NE,ACRU,0-1,0,3,,6/13/2019,MG
B03E,B03E2,2,NE,ACRU,0-1,33,33.5,,6/13/2019,MG
B03E,B03E2,2,NE,AMEL,0-1,8.5,10.4,,6/13/2019,MG
B03E,B03E2,2,NE,ACPE,0-1,8,12.5,,6/13/2019,MG
B03E,B03E2,2,NE,ACRU,0-1,21.6,23.4,,6/13/2019,MG
B03E,B03E2,2,NE,ACPE,0-1,10.4,12.7,,6/13/2019,MG
B03E,B03E2,2,NE,ACPE,0-1,12.5,14.4,,6/13/2019,MG
B03E,B03E4,4,SE,ACRU,0-1,5.2,7.8,,6/13/2019,MG
B03E,B03E4,4,SE,ACRU,0-1,6.6,6.7,,6/13/2019,MG
B03E,B03E4,4,SE,ACRU,0-1,9.1,9.3,,6/13/2019,MG
B03E,B03E4,4,SE,ACRU,0-1,0,7.8,,6/13/2019,MG
B03E,B03E4,4,SE,ACRU,0-1,0,5.6,,6/13/2019,MG
B03E,B03E4,4,SE,ACRU,0-1,10,11.6,,6/13/2019,MG
B03E,B03E4,4,SE,ACRU,0-1,11.9,12.4,,6/13/2019,MG
