"","subplot_id","replicate","plot","subplot","date","tag","species","dbh_cm","health_status","canopy_status","notes"
"1571","B04W","B",4,"W",2018-07-06,2199,"????",10.4,"D","UN",""
"1572","B04W","B",4,"W",2018-07-06,2200,"ACRU",8.9,"L","UN",""
"1573","B04W","B",4,"W",2018-07-06,2201,"ACRU",15.9,"L","OS",""
"1574","B04W","B",4,"W",2018-07-06,2202,"ACRU",13.1,"L","OS",""
"1575","B04W","B",4,"W",2018-07-06,2203,"ACRU",8.2,"D","UN","2203-2205 share base"
"1576","B04W","B",4,"W",2018-07-06,2204,"ACRU",19,"L","OS","2203-2205 share base"
"1577","B04W","B",4,"W",2018-07-06,2205,"ACRU",22.4,"L","OS","2203-2205 share base"
"1578","B04W","B",4,"W",2018-07-06,2206,"FAGR",1.4,"L","SA","SW veg plot"
"1579","B04W","B",4,"W",2018-07-06,2207,"POGR",34.1,"L","OD",""
"1580","B04W","B",4,"W",2018-07-06,2208,"ACRU",8.4,"D","OS","2208-2209 share base"
"1581","B04W","B",4,"W",2018-07-06,2209,"ACRU",13.7,"L","OS","2208-2209 share base"
"1582","B04W","B",4,"W",2018-07-06,2210,"ACRU",18,"L","OS","2210-2211 share base"
"1583","B04W","B",4,"W",2018-07-06,2211,"ACRU",32.3,"L","OS","2210-2211 share base"
"1584","B04W","B",4,"W",2018-07-06,2212,"ACRU",10.2,"D","OS",""
"1585","B04W","B",4,"W",2018-07-06,2213,"ACRU",12.9,"L","OS","2213-2214 share base"
"1586","B04W","B",4,"W",2018-07-06,2214,"ACRU",12.8,"L","OS","2213-2214 share base"
"1587","B04W","B",4,"W",2018-07-06,2215,"POGR",34.3,"L","OD",""
"1588","B04W","B",4,"W",2018-07-06,2216,"QURU",7.7,"L","OS","REDACT, under minimum DBH"
"1589","B04W","B",4,"W",2018-07-06,2217,"ACRU",15.6,"L","OS","2217-2218 share base"
"1590","B04W","B",4,"W",2018-07-06,2218,"ACRU",26.9,"L","OS","2217-2218 share base"
"1591","B04W","B",4,"W",2018-07-06,2219,"ACRU",20.5,"L","OS",""
"1592","B04W","B",4,"W",2018-07-06,2220,"POGR",43,"L","OD",""
"1593","B04W","B",4,"W",2018-07-06,2221,"POGR",19.6,"D","UN",""
"1594","B04W","B",4,"W",2018-07-06,2222,"ACSA",13.5,"L","OS","2222-2223 share base"
"1595","B04W","B",4,"W",2018-07-06,2223,"ACSA",10.7,"L","UN","2222-2223 share base"
"1596","B04W","B",4,"W",2018-07-06,2224,"ACSA",9.7,"L","UN",""
"1597","B04W","B",4,"W",2018-07-06,2225,"POGR",21.8,"D","UN",""
"1598","B04W","B",4,"W",2018-07-06,2226,"ACPE",2.8,"L","UN","NW veg plot, 2226-2228 share base "
"1599","B04W","B",4,"W",2018-07-06,2227,"ACPE",1.9,"L","UN","NW veg plot, 2226-2228 share base"
"1600","B04W","B",4,"W",2018-07-06,2228,"ACPE",1.9,"L","UN","NW veg plot, 2226-2228 share base"
"1601","B04W","B",4,"W",2018-07-06,2229,"ACRU",3.4,"L","UN","NW veg plot"
"1602","B04W","B",4,"W",2018-07-06,2230,"POGR",31.6,"L","OD",""
"1603","B04W","B",4,"W",2018-07-06,2231,"ACRU",13.6,"L","OS",""
"1604","B04W","B",4,"W",2018-07-06,2232,"POGR",25,"D","OD",""
"1605","B04W","B",4,"W",2018-07-06,2233,"POGR",22.1,"D","OS",""
"1606","B04W","B",4,"W",2018-07-06,2234,"POGR",21.9,"D","UN",""
"1607","B04W","B",4,"W",2018-07-06,2235,"ACRU",16.2,"L","OS","in new plot 240"
"1608","B04W","B",4,"W",2018-07-06,92236,"POGR",23.6,"D","OD","2236-2244 accidentally labeled with a 9 in front"
"1609","B04W","B",4,"W",2018-07-06,92237,"BEPA",17.3,"L","OS","2237-2239 share base"
"1610","B04W","B",4,"W",2018-07-06,92238,"BEPA",23.9,"L","OS","2237-2239 share base"
"1611","B04W","B",4,"W",2018-07-06,92239,"BEPA",26.8,"L","OS","2237-2239 share base"
"1612","B04W","B",4,"W",2018-07-06,92240,"ACRU",15.2,"L","OS","2240-2243 share base, 2240 taken above DBH"
"1613","B04W","B",4,"W",2018-07-06,92241,"ACRU",14.5,"L","UN","2240-2243 share base"
"1614","B04W","B",4,"W",2018-07-06,92242,"ACRU",8.6,"L","OS","2240-2243 share base"
"1615","B04W","B",4,"W",2018-07-06,92243,"ACRU",10.4,"L","OS","2240-2243 share base"
"1616","B04W","B",4,"W",2018-07-06,92244,"ACRU",13.8,"L","OS","in new plot 240"
"1617","B04W","B",4,"W",2018-07-06,2245,"POGR",25.9,"L","OD","in new plot 240"
"1618","C01E","C",1,"E",2018-06-26,714,"POGR",30.1,"L","OD",""
"1619","C01E","C",1,"E",2018-06-26,715,"PIST",8.4,"L","UN",""
"1620","C01E","C",1,"E",2018-06-26,716,"POGR",21.7,"L","OD",""
"1621","C01E","C",1,"E",2018-06-26,717,"POGR",30.5,"L","OD",""
"1622","C01E","C",1,"E",2018-06-26,718,"QURU",22.1,"L","OS","in new plot"
"1623","C01E","C",1,"E",2018-06-26,719,"POGR",25.1,"L","OD","in new plot"
"1624","C01E","C",1,"E",2018-06-26,720,"POGR",16.1,"D","UN",""
"1625","C01E","C",1,"E",2018-06-26,721,"PIST",7.7,"L","UN","REDACT, under minimum DBH—mistakenly tagged"
"1626","C01E","C",1,"E",2018-06-26,722,"POGR",30.6,"L","OD",""
"1627","C01E","C",1,"E",2018-06-26,723,"POGR",25.1,"L","OD",""
"1628","C01E","C",1,"E",2018-06-26,724,"POGR",25.3,"L","OD","in new plot"
"1629","C01E","C",1,"E",2018-06-26,725,"POGR",25.2,"L","OD",""
"1630","C01E","C",1,"E",2018-06-26,726,"PIRE",10.8,"L","UN",""
"1631","C01E","C",1,"E",2018-06-26,727,"POGR",20.5,"L","OD",""
"1632","C01E","C",1,"E",2018-06-26,728,"POGR",20.3,"L","OD",""
"1633","C01E","C",1,"E",2018-06-26,729,"POGR",32.6,"L","OD",""
"1634","C01E","C",1,"E",2018-06-26,730,"POGR",22,"L","OD",""
"1635","C01E","C",1,"E",2018-06-26,731,"POGR",28.8,"L","OD","731-732 share base"
"1636","C01E","C",1,"E",2018-06-26,732,"POGR",25.2,"L","OD","731-732 share base"
"1637","C01E","C",1,"E",2018-06-26,733,"POGR",21.1,"L","OD",""
"1638","C01E","C",1,"E",2018-06-26,734,"QURU",12.1,"L","UN","reading taken above DBH"
"1639","C01E","C",1,"E",2018-06-26,735,"POGR",27.1,"L","OD",""
"1640","C01E","C",1,"E",2018-06-26,736,"PIST",6,"L","UN","NE veg plot"
"1641","C01E","C",1,"E",2018-06-26,737,"PIST",4.1,"L","UN","NE veg plot, reading taken above DBH"
"1642","C01E","C",1,"E",2018-06-26,738,"QURU",20.5,"L","OS","NE veg plot"
"1643","C01E","C",1,"E",2018-06-26,739,"QURU",13.1,"L","OS",""
"1644","C01E","C",1,"E",2018-06-26,740,"POGR",24.5,"L","OD",""
"1645","C01E","C",1,"E",2018-06-26,741,"ACRU",7.9,"L","OS","REDACT, under minimum DBH"
"1646","C01E","C",1,"E",2018-06-26,742,"PIST",10.4,"L","UN",""
"1647","C01E","C",1,"E",2018-06-26,743,"ACRU",15.1,"L","OS",""
"1648","C01E","C",1,"E",2018-06-26,744,"QURU",22.9,"L","OS",""
"1649","C01E","C",1,"E",2018-06-26,745,"QURU",16.6,"L","OS",""
"1650","C01E","C",1,"E",2018-06-26,746,"QURU",22.7,"L","OS",""
"1651","C01E","C",1,"E",2018-06-26,747,"ACRU",11.3,"L","UN","747-748 share base"
"1652","C01E","C",1,"E",2018-06-26,748,"ACRU",14.1,"L","OS","747-748 share base"
"1653","C01E","C",1,"E",2018-06-26,749,"QURU",18.5,"L","OD","749-750 share base"
"1654","C01E","C",1,"E",2018-06-26,750,"QURU",12.2,"L","OD","749-750 share base"
"1655","C01E","C",1,"E",2018-06-26,751,"QURU",19.9,"L","OD",""
"1656","C01E","C",1,"E",2018-06-26,752,"QURU",24.9,"L","OD",""
"1657","C01E","C",1,"E",2018-06-26,753,"QURU",22,"L","OD",""
"1658","C01E","C",1,"E",2018-06-26,754,"QURU",33.9,"L","OD",""
"1659","C01E","C",1,"E",2018-06-26,755,"PIST",13.2,"L","OS",""
"1660","C01E","C",1,"E",2018-06-26,756,"????",2.7,"D","UN","bark stripped, SE veg plot"
"1661","C01E","C",1,"E",2018-06-26,757,"????",6.2,"D","UN","bark stripped, SE veg plot"
"1662","C01E","C",1,"E",2018-06-26,758,"PIST",8.4,"L","OS",""
"1663","C01E","C",1,"E",2018-06-26,759,"QURU",22,"D","OS",""
"1664","C01E","C",1,"E",2018-06-26,760,"QURU",16.6,"L","OD",""
"1665","C01E","C",1,"E",2018-06-26,761,"PIST",15.2,"L","OS","reading taken above DBH"
"1666","C01E","C",1,"E",2018-06-26,762,"QURU",11.2,"L","OS",""
"1667","C01E","C",1,"E",2018-06-26,763,"QURU",9.2,"L","UN",""
"1668","C01E","C",1,"E",2018-06-26,764,"POGR",24.2,"L","OD",""
"1669","C01E","C",1,"E",2018-06-26,765,"BEPA",17.9,"L","OS","765-766 share base"
"1670","C01E","C",1,"E",2018-06-26,766,"BEPA",12,"L","OS","765-766 share base"
"1671","C01E","C",1,"E",2018-06-26,767,"FAGR",12.4,"L","OS","767-769 share base"
"1672","C01E","C",1,"E",2018-06-26,768,"ACRU",9.5,"L","OS","767-769 share base"
"1673","C01E","C",1,"E",2018-06-26,769,"FAGR",15.4,"L","OS","767-769 share base"
"1674","C01E","C",1,"E",2018-06-26,770,"QURU",30.6,"D","UN",""
"1675","C01E","C",1,"E",2018-06-26,771,"ACRU",11.7,"L","OS",""
"1676","C01E","C",1,"E",2018-06-26,772,"PIRE",15.4,"L","OS",""
"1677","C01E","C",1,"E",2018-06-26,773,"FAGR",11.3,"L","OS",""
"1678","C01E","C",1,"E",2018-06-26,774,"ACRU",10,"L","OS",""
"1679","C01E","C",1,"E",2018-06-26,775,"FAGR",9.3,"L","UN",""
"1680","C01E","C",1,"E",2018-06-26,776,"POGR",32.9,"D","OS",""
"1681","C01E","C",1,"E",2018-06-26,777,"????",13.8,"D","UN",""
"1682","C01E","C",1,"E",2018-06-26,778,"POGR",33.5,"D","OS",""
"1683","C01E","C",1,"E",2018-06-26,779,"POGR",40.3,"L","OD","in new plot"
"1684","C01E","C",1,"E",2018-06-26,780,"QURU",17.1,"L","OS",""
"1685","C01E","C",1,"E",2018-06-26,781,"????",32.4,"D","OS",""
"1686","C01E","C",1,"E",2018-06-26,782,"ACRU",10.2,"L","OS",""
"1687","C01E","C",1,"E",2018-06-26,783,"PIST",10.5,"L","UN",""
"1688","C01E","C",1,"E",2018-06-26,784,"POGR",38.7,"L","OD",""
"1689","C01E","C",1,"E",2018-06-26,785,"POGR",40.9,"L","OD",""
"1690","C01E","C",1,"E",2018-06-26,786,"TSCA",8.1,"L","UN",""
"1691","C01E","C",1,"E",2018-06-26,787,"QURU",9.2,"L","OS",""
"1692","C01E","C",1,"E",2018-06-26,788,"QURU",24,"L","OD",""
"1693","C01E","C",1,"E",2018-06-26,789,"QURU",20.6,"L","OS",""
"1694","C01E","C",1,"E",2018-06-26,790,"POGR",26.5,"D","UN",""
"1695","C01E","C",1,"E",2018-06-26,791,"QURU",43.2,"L","OD",""
"1696","C01E","C",1,"E",2018-06-26,792,"FAGR",12.3,"L","OS",""
"1697","C01E","C",1,"E",2018-06-26,793,"QURU",20.7,"D","OS","reading taken above DBH"
"1698","C01E","C",1,"E",2018-06-26,794,"ACRU",8.9,"L","OS",""
"1699","C01E","C",1,"E",2018-06-26,795,"ACRU",12.4,"L","OS",""
"1700","C01E","C",1,"E",2018-06-26,796,"QURU",15.1,"L","OS","in new plot"
"1701","C01E","C",1,"E",2018-06-26,797,"ACRU",9,"D","OS","797-798 share base"
"1702","C01E","C",1,"E",2018-06-26,798,"ACRU",14.2,"L","OS","797-798 share base"
"1703","C01E","C",1,"E",2018-06-26,799,"PIRE",15,"L","OS",""
"1704","C01E","C",1,"E",2018-06-26,800,"ACRU",5.8,"L","OS","Tree was remeasured, DBH was taken above the DBH mark to accurately represent the ‘new tree’; the tree looks like the trunk snapped off at about DBH and a new branch sprouted up, essentially becoming the new branch; we decided the 5.8 cm DBH reading best represents DBH for this tree"
"1705","C01E","C",1,"E",2018-06-26,801,"QURU",23.5,"L","OS",""
"1706","C01E","C",1,"E",2018-06-26,802,"QURU",33,"L","OD","802-803 share base"
"1707","C01E","C",1,"E",2018-06-26,803,"QURU",24.3,"L","OD","802-803 share base"
"1708","C01E","C",1,"E",2018-06-26,804,"ACRU",9.6,"L","OS",""
"1709","C01E","C",1,"E",2018-06-26,805,"FAGR",8.7,"L","UN","805-806 share base, NW veg plot"
"1710","C01E","C",1,"E",2018-06-26,806,"FAGR",5.6,"L","UN","805-806 share base, NW veg plot"
"1711","C01E","C",1,"E",2018-06-26,807,"????",20.3,"D","UN","NW veg plot"
"1712","C01E","C",1,"E",2018-06-26,808,"POGR",31.8,"L","OD","reading taken above DBH"
"1713","C01E","C",1,"E",2018-06-26,809,"ACRU",13.4,"L","OS",""
"1714","C01E","C",1,"E",2018-06-26,810,"QURU",15.2,"L","OS",""
"1715","C01E","C",1,"E",2018-06-26,811,"ACRU",10.6,"L","OS",""
"1716","C01E","C",1,"E",2018-06-26,812,"POGR",26.7,"D","OD",""
"1717","C01E","C",1,"E",2018-06-26,813,"QURU",23.3,"L","OS","813-814 share base"
"1718","C01E","C",1,"E",2018-06-26,814,"QURU",21.1,"L","OS","813-814 share base"
"1719","C01E","C",1,"E",2018-06-26,815,"ACRU",12,"L","OS",""
"1720","C01E","C",1,"E",2018-06-26,816,"BEPA",15,"L","OS","816-817 share base"
"1721","C01E","C",1,"E",2018-06-26,817,"BEPA",16.6,"L","OS","816-817 share base"
"1722","C01E","C",1,"E",2018-06-26,818,"PIST",11.7,"L","UN",""
"1723","C01W","C",1,"W",2018-06-27,819,"BEPA",10.2,"D","UN",""
"1724","C01W","C",1,"W",2018-06-27,820,"QURU",22.5,"L","OS",""
"1725","C01W","C",1,"W",2018-06-27,821,"ACRU",8.5,"L","UN","Shared base with 822"
"1726","C01W","C",1,"W",2018-06-27,822,"ACRU",9.4,"L","OS","Shared base with 821"
"1727","C01W","C",1,"W",2018-06-27,823,"POGR",20.1,"L","OD",""
"1728","C01W","C",1,"W",2018-06-27,824,"QURU",33.8,"L","OD",""
"1729","C01W","C",1,"W",2018-06-27,825,"FAGR",8.7,"L","OS","Shared base with smaller tree"
"1730","C01W","C",1,"W",2018-06-27,826,"QURU",9.9,"L","OS",""
"1731","C01W","C",1,"W",2018-06-27,827,"QURU",8.5,"D","UN","Shared base with 828"
"1732","C01W","C",1,"W",2018-06-27,828,"QURU",35.6,"L","OD","Shred base with 827"
"1733","C01W","C",1,"W",2018-06-27,829,"ACRU",12.5,"L","OS",""
"1734","C01W","C",1,"W",2018-06-27,830,"QURU",15.4,"L","OS",""
"1735","C01W","C",1,"W",2018-06-27,831,"QURU",10.1,"L","OS",""
"1736","C01W","C",1,"W",2018-06-27,832,"PIRE",16.1,"L","OS",""
"1737","C01W","C",1,"W",2018-06-27,833,"POGR",24.2,"D","UN",""
"1738","C01W","C",1,"W",2018-06-27,834,"PIST",9.4,"L","OS",""
"1739","C01W","C",1,"W",2018-06-27,835,"QURU",24.6,"L","OD","Shared base with smaller tree"
"1740","C01W","C",1,"W",2018-06-27,836,"QURU",16.6,"L","OS",""
"1741","C01W","C",1,"W",2018-06-27,837,"QURU",22.6,"L","OD","Tree noted as a little outside the plot"
"1742","C01W","C",1,"W",2018-06-27,838,"POGR",27.8,"L","OD",""
"1743","C01W","C",1,"W",2018-06-27,839,"QURU",29.4,"L","OD",""
"1744","C01W","C",1,"W",2018-06-27,840,"POGR",44.1,"L","OD","In a new plot"
"1745","C01W","C",1,"W",2018-06-27,841,"BEPA",14.1,"D","UN",""
"1746","C01W","C",1,"W",2018-06-27,842,"QURU",29.7,"L","OD",""
"1747","C01W","C",1,"W",2018-06-27,843,"PIST",12.4,"L","UN",""
"1748","C01W","C",1,"W",2018-06-27,844,"QURU",14.4,"L","OS",""
"1749","C01W","C",1,"W",2018-06-27,845,"QURU",22.1,"L","OD",""
"1750","C01W","C",1,"W",2018-06-27,846,"ACRU",18.4,"L","OS","Shared base with 847"
"1751","C01W","C",1,"W",2018-06-27,847,"ACRU",12.5,"L","UN","Shared base with 846"
"1752","C01W","C",1,"W",2018-06-27,848,"PIST",1.2,"L","SA","In SW veg plot"
"1753","C01W","C",1,"W",2018-06-27,849,"BEPA",17.2,"D","UN",""
"1754","C01W","C",1,"W",2018-06-27,850,"ACRU",13.2,"L","OS","Shared base with 851"
"1755","C01W","C",1,"W",2018-06-27,851,"ACRU",8.6,"L","OS","Shared base with 850"
"1756","C01W","C",1,"W",2018-06-27,852,"QURU",17.5,"L","OS",""
"1757","C01W","C",1,"W",2018-06-27,853,"QURU",21.1,"L","OD","Shared base with 865"
"1758","C01W","C",1,"W",2018-06-27,854,"QURU",26,"L","OD","Shared base with 855"
"1759","C01W","C",1,"W",2018-06-27,855,"QURU",12.3,"D","OS","Shared base with 854"
"1760","C01W","C",1,"W",2018-06-27,856,"QURU",20,"L","OD",""
"1761","C01W","C",1,"W",2018-06-27,857,"ACRU",14.4,"L","OS","Shared base with smaller, dead tree"
"1762","C01W","C",1,"W",2018-06-27,858,"QURU",27.9,"L","OD",""
"1763","C01W","C",1,"W",2018-06-27,859,"QURU",24.2,"L","OD",""
"1764","C01W","C",1,"W",2018-06-27,860,"ACRU",9.2,"L","OS",""
"1765","C01W","C",1,"W",2018-06-27,861,"QURU",19.7,"L","OS",""
"1766","C01W","C",1,"W",2018-06-27,862,"POGR",19.6,"L","OS",""
"1767","C01W","C",1,"W",2018-06-27,863,"ACRU",14,"L","OS",""
"1768","C01W","C",1,"W",2018-06-27,864,"POGR",22.1,"L","OD",""
"1769","C01W","C",1,"W",2018-06-27,865,"QURU",34.6,"L","OD","Shared base with 853"
"1770","C01W","C",1,"W",2018-06-27,866,"POGR",26.2,"L","OD",""
"1771","C01W","C",1,"W",2018-06-27,867,"POGR",27.5,"L","OD",""
"1772","C01W","C",1,"W",2018-06-27,868,"QURU",38.8,"L","OD",""
"1773","C01W","C",1,"W",2018-06-27,869,"FAGR",9.4,"L","UN","Taken just above DBH"
"1774","C01W","C",1,"W",2018-06-27,870,"POGR",31.5,"L","OD",""
"1775","C01W","C",1,"W",2018-06-27,871,"QURU",30.2,"L","OD","Shared base with 872"
"1776","C01W","C",1,"W",2018-06-27,872,"QURU",26.9,"L","OD","Shared base with 871"
"1777","C01W","C",1,"W",2018-06-27,873,"PIST",8.8,"L","UN",""
"1778","C01W","C",1,"W",2018-06-27,874,"QURU",45.3,"L","OD",""
"1779","C01W","C",1,"W",2018-06-27,875,"PIST",2.9,"L","SA","A little above DBH, in SE veg plot"
"1780","C01W","C",1,"W",2018-06-27,876,"PIST",2.3,"L","SA","In SE veg plot"
"1781","C01W","C",1,"W",2018-06-27,877,"QURU",20.8,"M","UN",""
"1782","C01W","C",1,"W",2018-06-27,878,"POGR",34.2,"L","OD",""
"1783","C01W","C",1,"W",2018-06-27,879,"ACRU",10.7,"L","UN","Shared base with smaller trees"
"1784","C01W","C",1,"W",2018-06-27,880,"ACRU",15.7,"L","OS","Shared base with smaller trees"
"1785","C01W","C",1,"W",2018-06-27,881,"POGR",38.7,"L","OD",""
"1786","C01W","C",1,"W",2018-06-27,882,"QURU",12.6,"L","OS",""
"1787","C01W","C",1,"W",2018-06-27,883,"FAGR",9.8,"L","UN","Split trunk, smaller branch"
"1788","C01W","C",1,"W",2018-06-27,884,"POGR",25.3,"L","OD",""
"1789","C01W","C",1,"W",2018-06-27,885,"QURU",26.2,"L","OD",""
"1790","C01W","C",1,"W",2018-06-27,886,"QURU",19.7,"L","OS",""
"1791","C01W","C",1,"W",2018-06-27,887,"QURU",18.8,"L","OD",""
"1792","C01W","C",1,"W",2018-06-27,888,"QURU",17.9,"L","OD","In NE veg plot"
"1793","C01W","C",1,"W",2018-06-27,889,"BEPA",15,"L","OS",""
"1794","C01W","C",1,"W",2018-06-27,890,"BEPA",12.6,"D","OS",""
"1795","C01W","C",1,"W",2018-06-27,891,"ACRU",8.6,"L","OS","Shared base with 892"
"1796","C01W","C",1,"W",2018-06-27,892,"ACRU",15.2,"L","OS","Shared base with 891"
"1797","C01W","C",1,"W",2018-06-27,893,"PIST",8.4,"L","UN",""
"1798","C02E","C",2,"E",2018-06-28,1025,"QURU",21.5,"L","OD",""
"1799","C02E","C",2,"E",2018-06-28,1026,"ACRU",13.1,"L","OS","Shared base with 1027 and 1028"
"1800","C02E","C",2,"E",2018-06-28,1027,"ACRU",11.7,"L","OS",""
"1801","C02E","C",2,"E",2018-06-28,1028,"ACRU",11.1,"L","OS",""
"1802","C02E","C",2,"E",2018-06-28,1029,"POGR",24.3,"L","OD",""
"1803","C02E","C",2,"E",2018-06-28,1030,"POGR",29.6,"L","OD",""
"1804","C02E","C",2,"E",2018-06-28,1031,"POGR",24.7,"L","OD",""
"1805","C02E","C",2,"E",2018-06-28,1032,"ACRU",9.5,"L","OS","Shared base with 1033"
"1806","C02E","C",2,"E",2018-06-28,1033,"ACRU",8.3,"D","OS","Shared base with 1032"
"1807","C02E","C",2,"E",2018-06-28,1034,"QURU",14.5,"L","OS",""
"1808","C02E","C",2,"E",2018-06-28,1035,"POGR",33.8,"L","OD","DBH has weird bowl scarring that make it wider than it should be a"
"1809","C02E","C",2,"E",2018-06-28,1036,"QURU",19.7,"L","OD",""
"1810","C02E","C",2,"E",2018-06-28,1037,"QURU",23.9,"L","OD",""
"1811","C02E","C",2,"E",2018-06-28,1038,"FAGR",11.3,"L","UN","Shared base with 1039"
"1812","C02E","C",2,"E",2018-06-28,1039,"FAGR",8.9,"L","UN","Shared base with 1038"
"1813","C02E","C",2,"E",2018-06-28,1040,"ACRU",11.2,"L","OS",""
"1814","C02E","C",2,"E",2018-06-28,1041,"POGR",32.1,"L","OD",""
"1815","C02E","C",2,"E",2018-06-28,1042,"POGR",26.1,"L","OD","Shared base with 1043"
"1816","C02E","C",2,"E",2018-06-28,1043,"POGR",27.5,"L","OD","Shared base with 1042"
"1817","C02E","C",2,"E",2018-06-28,1044,"POGR",24.5,"L","OD",""
"1818","C02E","C",2,"E",2018-06-28,1045,"FAGR",9.8,"L","UN",""
"1819","C02E","C",2,"E",2018-06-28,1046,"POGR",27,"L","OD",""
"1820","C02E","C",2,"E",2018-06-28,1047,"ACPE",8.1,"L","UN","Shared base with smaller trees"
"1821","C02E","C",2,"E",2018-06-28,1048,"PIST",10.5,"L","UN",""
"1822","C02E","C",2,"E",2018-06-28,1049,"POGR",27.8,"L","OD",""
"1823","C02E","C",2,"E",2018-06-28,1050,"QURU",9.1,"L","OS",""
"1824","C02E","C",2,"E",2018-06-28,1051,"POGR",30.2,"L","OD",""
"1825","C02E","C",2,"E",2018-06-28,1052,"POGR",31,"L","OD",""
"1826","C02E","C",2,"E",2018-06-28,1053,"POGR",19,"L","OD",""
"1827","C02E","C",2,"E",2018-06-28,1054,"QURU",12.1,"L","UN",""
"1828","C02E","C",2,"E",2018-06-28,1055,"ACRU",8.3,"L","UN","Shared base with 1056"
"1829","C02E","C",2,"E",2018-06-28,1056,"ACRU",9.4,"L","UN","Shared base with 1055"
"1830","C02E","C",2,"E",2018-06-28,1057,"POGR",20.2,"L","OD",""
"1831","C02E","C",2,"E",2018-06-28,1058,"POGR",26,"L","OD",""
"1832","C02E","C",2,"E",2018-06-28,1059,"POGR",20.9,"L","OD",""
"1833","C02E","C",2,"E",2018-06-28,1060,"????",9.8,"D","UN",""
"1834","C02E","C",2,"E",2018-06-28,1061,"ACRU",9.1,"L","OS",""
"1835","C02E","C",2,"E",2018-06-28,1062,"POGR",22,"L","OD",""
"1836","C02E","C",2,"E",2018-06-28,1063,"POGR",29.4,"L","OD",""
"1837","C02E","C",2,"E",2018-06-28,1064,"QURU",12,"L","OS",""
"1838","C02E","C",2,"E",2018-06-28,1065,"POGR",18.3,"D","OS",""
"1839","C02E","C",2,"E",2018-06-28,1066,"PIRE",37.9,"L","OD",""
"1840","C02E","C",2,"E",2018-06-28,1067,"ACRU",9.5,"L","OS","Shared base with 1068"
"1841","C02E","C",2,"E",2018-06-28,1068,"ACRU",8.4,"L","OS","Shared base with 1067"
"1842","C02E","C",2,"E",2018-06-28,1069,"POGR",30,"L","OD",""
"1843","C02E","C",2,"E",2018-06-28,1070,"ACRU",11.5,"L","OS","Shared base with 1072 & 1073"
"1844","C02E","C",2,"E",2018-06-28,1071,"POGR",19.2,"D","UN",""
"1845","C02E","C",2,"E",2018-06-28,1072,"ACRU",8.9,"L","OS","Shared base with 1070 & 1073"
"1846","C02E","C",2,"E",2018-06-28,1073,"ACRU",13.8,"L","OS","Shared base with 1070 & 1072"
"1847","C02E","C",2,"E",2018-06-28,1074,"POGR",21.7,"L","OD",""
"1848","C02E","C",2,"E",2018-06-28,1075,"POGR",22,"L","OD",""
"1849","C02E","C",2,"E",2018-06-28,1076,"ACRU",12.5,"L","OS",""
"1850","C02E","C",2,"E",2018-06-28,1077,"POGR",20.5,"L","OD","Shared base with 1078"
"1851","C02E","C",2,"E",2018-06-28,1078,"POGR",12.3,"D","UN","Shared base with 1077"
"1852","C02E","C",2,"E",2018-06-28,1079,"ACRU",11.5,"D","OS","Shared base with smaller tree"
"1853","C02E","C",2,"E",2018-06-28,1080,"FAGR",12.7,"L","UN",""
"1854","C02E","C",2,"E",2018-06-28,1081,"ACRU",11,"L","OS",""
"1855","C02E","C",2,"E",2018-06-28,1082,"FAGR",11.2,"L","UN","Taken just under DBH"
"1856","C02E","C",2,"E",2018-06-28,1083,"POGR",28.2,"L","OD",""
"1857","C02E","C",2,"E",2018-06-28,1084,"POGR",22.1,"L","OD",""
"1858","C02E","C",2,"E",2018-06-28,1085,"POGR",23.9,"L","OD",""
"1859","C02E","C",2,"E",2018-06-28,1086,"POGR",24.6,"D","UN","Bowl is kind of incomplete"
"1860","C02E","C",2,"E",2018-06-28,1087,"POGR",35,"L","OD",""
"1861","C02E","C",2,"E",2018-06-28,1088,"QURU",33.6,"L","OD",""
"1862","C02E","C",2,"E",2018-06-28,1089,"ACRU",12.1,"L","OS","Taken 2in above DBH"
"1863","C02E","C",2,"E",2018-06-28,1090,"POGR",22.7,"L","OD",""
"1864","C02E","C",2,"E",2018-06-28,1091,"QURU",18.2,"L","OS",""
"1865","C02E","C",2,"E",2018-06-28,1092,"POGR",26.9,"L","OD",""
"1866","C02E","C",2,"E",2018-06-28,1093,"QURU",28.9,"L","OD",""
"1867","C02E","C",2,"E",2018-06-28,1094,"POGR",26.9,"L","OD",""
"1868","C02E","C",2,"E",2018-06-28,1095,"POGR",30.6,"L","OD",""
"1869","C02E","C",2,"E",2018-06-28,1096,"POGR",27.8,"L","OD",""
"1870","C02E","C",2,"E",2018-06-28,1097,"POGR",27.4,"L","OD",""
"1871","C02E","C",2,"E",2018-06-28,1098,"POGR",30.7,"L","OD",""
"1872","C02E","C",2,"E",2018-06-28,1099,"ACRU",21.3,"L","OS",""
"1873","C02E","C",2,"E",2018-06-28,1100,"POGR",24.9,"L","OD",""
"1874","C02E","C",2,"E",2018-06-28,1101,"PIST",2,"L","SA","In SW veg plot"
"1875","C02E","C",2,"E",2018-06-28,1102,"PIST",1.9,"L","SA","In SW veg plot"
"1876","C02E","C",2,"E",2018-06-28,1103,"POGR",30.8,"L","OD",""
"1877","C02E","C",2,"E",2018-06-28,1104,"POGR",34.2,"L","OD",""
"1878","C02E","C",2,"E",2018-06-28,1105,"QURU",22,"L","OS","Shared base with 1106"
